filename,elapsed time,result,cpu time,parse time,solve time,solve time det,optimization time,top-down time,top-down time det,bottom-up solve time,bottom-up solve time det,conflict analysis time,learned minimize time,propagation time,constraint cleanup time,inprocessing time,garbage collection time,constraint learning time,time spent in activity heuristic,at-most-one detection time,at-most-one detection time det,time spent in lift degree optimization,number of lifted degrees,LP solve time,LP total time,LP total time det,cores,solutions,propagations,decisions,conflicts,restarts,inprocessing phases,original variables,auxiliary variables,input clauses,input cardinalities,input general constraints,input length average,input degree average,input strength average,learned clauses,learned cardinalities,learned general constraints,learned length average,learned degree average,learned strength average,learned LBD average,unit literals derived,pure literals,constraints satisfied at root,constraints simplified during database reduction,small coef constraints,large coef constraints,arbitrary coef constraints,probing calls,probing inprocessing time,unit lits due to probing,equalities due to probing,implications added due to probing,max implications in memory due to probing,detected at-most-ones,units derived during at-most-one detection,resolve steps,self-subsumptions,gcd simplifications,detected cardinalities,weakened non-implied,weakened non-implying,number of multiply-weakens on reason,number of multiply-weakens on conflict,number of direct multiply-weakens,number of indirect multiply-weakens,clausal propagations,cardinality propagations,watched propagations,counting propagations,watch lookups,watch backjump lookups,watch checks,propagation checks,blocking literal success,blocking literal fails,literal additions,saturation steps,unknown literals rounded up,trail pops,formula constraints,dominance breaking constraints,learned constraints,bound constraints,core-guided constraints,reduced constraints,encountered formula constraints,encountered dominance breaking constraints,encountered learned constraints,encountered bound constraints,encountered core-guided constraints,encountered reduced constraints,encountered detected at-most-ones,encountered detected equalities,encountered detected implications,CG unit cores,CG non-clausal cores,best upper bound,best lower bound,LP relaxation objective,LP constraints added,LP constraints removed,LP pivots,LP approximate operations,LP literal additions,LP calls,LP optimalities,LP no pivot count,LP infeasibilities,LP Farkas constraints,LP dual constraints,LP basis resets,LP cycling count,LP singular count,LP no primal count,LP no dual count,LP no farkas count,LP other issue count,LP Gomory cuts,LP learned cuts,LP deleted cuts,LP encountered Gomory constraints,LP encountered Farkas constraints,LP encountered dual constraints
normalized-cc.opb.xz,0.11231589317321777,OPTIMUM FOUND,0.0957031,0.0025462,0.0930634,0.0744201,0.0222599,0.0368371,0.0438042,0.0339663,0.0279563,0.0226127,2.3979e-05,0.0424225,0,0.00202207,0,0.0205818,0.00190894,0.00120704,0.000486177,0,0,0.02,0.0183816,0.0074636,16,5,26866,2897,755,5,0,133,24,329,20,50,12.0627,157.827,0.435448,232,0,550,27.101,2.00628e+09,0.416567,9.58184,94,0,13,0,600,0,0,509,0.000283911,5,10,3,170,0,0,3969,18,254,0,26580,0,117,100,195,0,9292,358,13689,0,136819,19779,1008104,230856,4338,2439,65519,181505,0,30426,210,106,763,34,49,0,2043,26,1469,67,147,0,0,0,13,1,0,1567,1567,1560.5,197,0,551,513335,3651,16,1,1,15,15,1,0,0,0,0,0,0,0,0,0,0,0,204,0
normalized-10_20.opb.xz,0.050501346588134766,OPTIMUM FOUND,0.033992,0.00257009,0.0313298,0.0270354,0.0104507,0.00922889,0.00911343,0.0116503,0.0117119,0.00486117,8.272e-06,0.0110508,0,0.00424928,0,0.00581149,0.00130055,0.00234986,0.00180379,0,0,0,0.0102437,0.00287537,0,17,13323,2031,87,0,0,210,0,1120,20,34,7.78194,2615.28,0.511303,4,42,85,46.0992,1.16243e+09,0.672157,11.2519,159,0,0,0,119,0,0,847,0.000144833,0,0,0,568,40,0,508,3,5,2,11201,0,20,4,24,0,5211,6966,858,0,24915,9636,231855,176042,83,3,13673,63525,0,15282,240,900,86,34,0,0,384,0,42,61,0,0,0,0,0,0,0,8034,8034,8034,240,0,237,216060,1330,5,4,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,20
normalized-8_16.opb.xz,0.13347840309143066,OPTIMUM FOUND,0.104652,0.000602698,0.104017,0.0953883,0.0975241,0.00313513,0.0829629,0.00335816,0.00744325,0.034245,1.4748e-05,0.0428372,0,0.000729125,0,0.00847342,0.00105466,0.000433146,0.000973932,0,0,0.02,0.00783378,0.00958066,0,31,27961,3145,623,5,0,136,0,592,16,62,14.6866,4790.14,0.53536,118,33,543,31.8703,2.2526e+09,0.421685,8.96398,134,0,0,0,605,0,0,591,0.000602446,22,0,0,408,32,0,4507,30,154,1,31890,0,95,91,178,0,12802,5678,8217,0,231261,47565,2102835,433130,6272,3446,74356,208105,0,31602,160,448,629,62,0,0,3052,0,1109,57,0,0,0,0,0,0,0,5852,5852,5763,160,0,400,250904,6394,32,11,0,21,21,11,0,0,0,0,0,0,0,0,0,0,0,206,83
normalized-libpango-perl.cudf.trendy.opb.xz,12.563519954681396,OPTIMUM FOUND,11.7792,0.369405,11.4097,11.1365,6.65396,2.35029,1.39208,2.40549,1.39892,0.0793638,0.00246351,3.76454,0,5.68983,0,0.274136,0.478072,0.129662,0.356218,0,0,0.15,0.439917,3.51381,240,213,8055845,3092741,1750,11,0,21101,62,4465469,1630,727,2.66247,1.32383e+09,0.496932,1876,31,30,28.3294,7.96496e+07,0.51401,2.30201,16538,0,152456,0,273,484,0,907,0.0122998,885,256,36,5814,5,124,5550,97,3,0,56301,0,0,0,0,0,6884334,570250,381548,0,9801395,614429,17865447,638357924,0,0,116554,26337226,0,11133834,99894,4367060,1819,728,144,0,5221,3,248,44,14,0,0,1,19,180,0,3256361088356,3256361088356,nan,96721,0,2000,652458000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normalized-knapPI_14_50_1000_5_-3237.opb.xz,0.12814092636108398,OPTIMUM FOUND,0.101741,0.000584974,0.101118,0.171093,0.0458249,0.0291939,0.0328368,0.0260995,0.0363718,0.00221104,9.832e-06,0.0626796,0,0.0444837,0,0.00168365,0.000335307,0.0444504,0.100089,0,0,0,0.00504517,0.0160137,4,11,456348,3477,124,1,0,250,380,195,219,212,89.27,613.353,0.56962,49,43,133,36.3022,2.78895e+09,0.645865,18.5733,624,0,0,0,345,0,0,2372,0.000294437,21,0,2,2454,31,0,475,11,50,12,2122,0,41,57,93,0,340,83,455252,0,77544,25832,1506600,3390435,887,204,50791,260093,0,459326,1,0,124,16,609,0,66,0,162,129,26,0,0,0,0,3,213,-5737,-5737,-5796.57,1,0,73,38030,12283,68,60,21,8,8,39,0,0,0,0,0,0,0,0,0,0,0,87,5
normalized-f20c10b_010_area_delay.opb.xz,914.4780693054199,OPTIMUM FOUND,914.364,0.147897,914.216,2117.88,0.410512,437.576,1045.91,476.229,1070.3,170.549,0.368578,557.787,21.1026,84.8226,0.585803,155.565,2.97573,84.7595,207.901,0,0,136.79,145.867,211.791,26,200,834470734,1445365,292591,700,40,11729,118,59829,617,116,36.4044,32.0669,0.483124,348282,10181,210283,819.294,2.1136e+11,0.297326,27.9031,9772,0,40689,72059,210399,0,0,385233,0.220811,3,2727,17382,897556,1989,1170,5729265,1896811,76582,175,449582945,0,107374,74831,157637,0,480254999,270616079,67098614,0,1989993477,883650669,128103045835,33086424578,78455814,177910968,1927872275,4626414627,0,836199410,51120,8616,335963,498,328,175805,2900489,10654,2270501,1221,170631,17170,17783,80093,59716,0,0,26,26,nan,30916,0,398406,33651620703,23744434,3636,166,23,3468,5985,165,1,0,1,0,0,0,0,0,0,0,0,201007,0
normalized-mult_diagcomm_opt_less_teq_nbits_15.opb.xz,903.8358809947968,OPTIMUM FOUND,903.806,0.006331,903.8,440.379,0.144763,450.477,228.979,453.178,211.274,97.1206,0.395849,780.035,1.83126,3.95123,0.0969001,25.7788,2.54712,3.94824,2.84066,0,0,29.92,63.0875,44.039,2,1,30390988,320607,125813,338,19,1410,1,2717,1,1297,3.20498,568296,0.471897,130094,11,98734,119.158,4.28011e+08,0.19113,17.6399,75,0,0,18694,100031,0,0,153559,0.0951233,0,317,486,2974,0,0,8339379,1102260,10241,10,7150097,0,164777,40574,78138,0,12521108,10880,17718465,0,3033216058,2303563228,11055325475,29658518084,46165526,41957355,101284451,263345166,0,30837334,3945,60,136491,7,3,87380,5644873,0,1698229,42970,0,6096,0,271159,496622,0,0,0,0,nan,2820,0,765739,6623566332,6501544,3285,580,235,2507,2798,587,237,122,4,0,0,42,69,0,0,0,0,166793,12637
normalized-factor-size=9-P=41-Q=347.opb.xz,0.04564976692199707,OPTIMUM FOUND,0.0292503,0.00221434,0.0269427,0.0122531,0.0118511,0.00585383,0.00409982,0.00923779,0.00431518,0.00774014,0.00013492,0.00787107,0,0.00419513,0,0.00377531,0.000760692,0.00400874,0.00268334,0,0,0,0.0113043,0.00121479,4,1,11028,796,102,1,0,99,4,248,3,9,3.03077,1007.33,0.450174,31,14,81,22.4444,1.72471e+07,0.323898,4.07937,83,0,12,0,90,0,0,653,0.000985802,30,5,0,632,14,0,1733,140,74,0,2034,0,21,15,26,0,9572,471,721,0,26904,8232,32784,87636,978,456,14183,29903,0,11849,245,0,109,7,8,0,1593,0,116,5,2,0,5,0,0,1,0,41,41,27.8415,233,0,205,145267,336,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12
normalized-simp-nonunif-100_100.12.opb.xz,20.730857849121094,OPTIMUM FOUND,19.9585,11.6358,8.32263,5.90674,6.3191,1.08092,0.203443,0.922614,0.233587,0.345253,0.0669169,1.36191,0,4.43584,0,0.117828,0.388412,0.393655,0.173685,0,0,0.24,3.04314,3.72696,35,51,1908380,130598,1870,12,0,25484,36,793169,3971,8,2.10597,1.01288,0.494536,1914,39,12,50.485,2.1883,0.117343,19.2097,12092,10,20785,0,20,0,0,1626,0.00553733,14,17,47,13134,23,4,64521,11429,0,0,982,0,0,0,0,0,1877584,7523,955,0,2206578,1518,1951697,1959727,1566,1518,476984,9265240,0,2028760,162180,634711,1881,170,77,0,60579,48,3462,10,221,0,13,0,188,2,0,41,41,nan,141807,0,2000,692036000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normalized-aries-da_network_20_2__17_12__128.opb.xz,0.7600317001342773,OPTIMUM FOUND,0.657248,0.0223978,0.634817,2.2705,0.135155,0.320657,1.2042,0.179005,0.9415,0.257457,0.0994677,0.192278,0,0.0387436,0,0.137352,0.0374691,0.0147197,0.100062,0,0,0.02,0.0860487,0.179398,0,4,1092630,102731,529,4,0,5138,0,2,42,44,721.818,1.79507e+07,0.769113,376,21,434,826.099,1.00304e+11,0.597957,24.8929,3721,0,0,0,478,0,0,2479,0.0848494,1409,0,0,9885,14,0,3194,385,285,5,1074168,0,142,132,272,0,511,438354,615166,0,270112,44160,45927334,23787523,2221,48529,2939532,5557273,0,1192425,80,0,784,8,0,0,1633,0,1134,180,0,0,0,0,0,0,0,46877,46877,18763,80,0,169,5086004,118105,66,52,33,14,14,19,0,0,0,0,0,0,0,0,0,0,0,191,56
