filename,elapsed time,result
normalized-ECrand4regsplit-v040-n1.opb.xz,0.0392882823944091,UNSATISFIABLE
normalized-fpga11_10_sat_pb.cnf.cr.opb.xz,0.0461370944976806,OPTIMUM FOUND
normalized-ECrand4regsplit-v030-n1.opb.xz,0.0598342418670654,UNSATISFIABLE
normalized-air01.0.s.opb.xz,0.0684223175048828,OPTIMUM FOUND
normalized-pigeon-cardinality-11-10.opb.xz,0.0305449962615966,UNSATISFIABLE
normalized-3col-left3reg-l010-r010-n1.cnf-plain.pb.metafix.opb.xz,0.0829701423645019,UNSATISFIABLE
normalized-3_4_10.opb.xz,0.1047022342681884,UNSATISFIABLE
normalized-rand6reg-v051-n2.opb.xz,0.1076207160949707,UNSATISFIABLE
normalized-ECrand6reg-v041-n1.opb.xz,0.1264803409576416,UNSATISFIABLE
normalized-fpga25_24_sat_pb.cnf.cr.opb.xz,0.1725149154663086,OPTIMUM FOUND
normalized-blast-floppy1-6.ucl.opb.xz,0.0621638298034668,UNSATISFIABLE
normalized-4_6_6.opb.xz,0.10418701171875,UNSATISFIABLE
normalized-subsetcard-eq-random4reg-1250.shuf-2.opb.xz,0.2674486637115478,UNSATISFIABLE
normalized-j903_2-unsat.opb.xz,0.1009285449981689,UNSATISFIABLE
normalized-j9027_4-unsat.opb.xz,0.0762021541595459,UNSATISFIABLE
normalized-3col-left3reg-l020-r019-n1.cnf-plain.pb.metafix.opb.xz,0.3646609783172607,UNSATISFIABLE
normalized-2_4_4.opb.xz,0.0321578979492187,UNSATISFIABLE
normalized-ooo.burch_dill.4.accl.ucl.opb.xz,0.5587499141693115,UNSATISFIABLE
normalized-t3002.11tsp11.1900566263.opb.xz,0.6155421733856201,OPTIMUM FOUND
normalized-army8.9ls.opb.xz,0.6768953800201416,OPTIMUM FOUND
normalized-tseitin-regular-n36-d3-i2-r2.cnf.gz-plain.pb.metafix.opb.xz,0.0398261547088623,UNSATISFIABLE
normalized-t3002.11tsp11.1900553606.opb.xz,0.1928379535675048,OPTIMUM FOUND
normalized-robin10.opb.xz,0.7177262306213379,OPTIMUM FOUND
normalized-rand6reg-v101-n3.opb.xz,1.5809931755065918,UNSATISFIABLE
normalized-t3002.11tsp11.1900568706.opb.xz,2.4892687797546387,UNSATISFIABLE
normalized-tseitin-regular-n24-d3-i2-r2.cnf.gz-plain.pb.metafix.opb.xz,0.0306050777435302,UNSATISFIABLE
normalized-j3044_7-sat.opb.xz,0.1256413459777832,OPTIMUM FOUND
normalized-subsetcard-geq-random4reg-50.shuf-1.opb.xz,0.0240645408630371,UNSATISFIABLE
normalized-rand6reg-v101-n1.opb.xz,0.6695261001586914,UNSATISFIABLE
normalized-tseitin-regular-n62-d3-i3-r2.cnf.gz-plain.pb.metafix.opb.xz,3.852144479751587,UNSATISFIABLE
normalized-ECgrid3x80split.cnf-plain.pb.metafix.opb.xz,1.6542534828186035,UNSATISFIABLE
normalized-t3002.11tsp11.1900564281.opb.xz,3.5198659896850586,UNSATISFIABLE
normalized-subsetcard-eq-random4regular-75.opb.xz,0.0309698581695556,UNSATISFIABLE
normalized-subsetcard-eq-fixedbandwidth-2750.shuf-1.opb.xz,5.949329614639282,UNSATISFIABLE
normalized-grid4_97.shuf-1.opb.xz,0.0951640605926513,UNSATISFIABLE
normalized-dbst_v30_e350_d15_mw10_9.opb.PB06.opb.xz,29.94608354568481,OPTIMUM FOUND
normalized-subsetcard-geq-random4reg-1500.shuf-2.opb.xz,0.5308248996734619,UNSATISFIABLE
normalized-BeauxArts_K80.opb.xz,33.21105146408081,OPTIMUM FOUND
normalized-dbst_v40_e600_d20_mw10_2.opb.PB06.opb.xz,43.78789758682251,OPTIMUM FOUND
normalized-army9.12ls.opb.xz,51.91723227500916,OPTIMUM FOUND
normalized-grid6_19.shuf-1.opb.xz,0.0347087383270263,UNSATISFIABLE
normalized-ECgrid5x40split.cnf-extracted.pb.metafix.opb.xz,63.50680112838745,UNSATISFIABLE
normalized-t3002.11tsp11.1900573901.opb.xz,8.916391611099243,UNSATISFIABLE
normalized-subsetcard-eq-random4reg-3250.shuf-1.opb.xz,0.9264459609985352,UNSATISFIABLE
normalized-3col-left3reg-l090-r089-n1.cnf-extracted.pb.metafix.opb.xz,120.06279373168944,UNSATISFIABLE
normalized-t3002.11tsp11.1900569834.opb.xz,4.5636820793151855,UNSATISFIABLE
normalized-neos808444.opb.xz,0.5433444976806641,OPTIMUM FOUND
normalized-dbst_v50_e1000_d25_mw10_3.opb.PB06.opb.xz,131.68730688095093,OPTIMUM FOUND
normalized-hw256-vm50p-dec.opb.negationfix.opb.xz,191.05316257476807,OPTIMUM FOUND
normalized-t3002.11tsp11.1900566157.opb.xz,14.664581775665283,UNSATISFIABLE
normalized-fpga40_38_sat_pb.cnf.cr.opb.xz,0.2717499732971191,OPTIMUM FOUND
normalized-t3002.11tsp11.1900571132.opb.xz,15.164583206176758,UNSATISFIABLE
normalized-tseitin-regular-n58-d3-i1-r1.cnf.gz-plain.pb.metafix.opb.xz,0.4393019676208496,UNSATISFIABLE
normalized-j6042_1-sat.opb.xz,0.746929407119751,OPTIMUM FOUND
normalized-dbst_v30_e350_d15_mw10_1.opb.PB06.opb.xz,23.617961645126343,OPTIMUM FOUND
normalized-dbst_v30_e350_d15_mw10_3.opb.PB06.opb.xz,11.96706509590149,OPTIMUM FOUND
normalized-ECgrid5x80split.opb.xz,252.8785104751587,UNSATISFIABLE
normalized-ooo.tag10.ucl.opb.xz,0.7711961269378662,UNSATISFIABLE
normalized-grid6_13.shuf-2.opb.xz,0.0290052890777587,UNSATISFIABLE
normalized-dbst_v40_e600_d20_mw10_9.opb.PB06.opb.xz,76.93848252296448,OPTIMUM FOUND
normalized-t3002.11tsp11.1900559676.opb.xz,12.38148021697998,UNSATISFIABLE
